Winner, Loser, WRank, LRank, Court, Surface, Round, Series, WElapsed, LElapsed, WRClay, WRGrass, WRHard, LRClay, LRGrass, LRHard, WAvgSpeed, LAvgSpeed, Wsets, Lsets, WDigit, LDigit
Kuznetsov, De, 163.000000, 68.000000, Outdoor, Grass, 1st Round, ATP250, 13.000000, 8.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Mahut, Williams, 127.000000, 129.000000, Outdoor, Grass, 1st Round, ATP250, 13.000000, 28.000000, 0.094595, 0.432432, 0.472973, 0.428571, 0.000000, 0.571429, 172.332695, 154.793426, 2.000000, 0.000000, 1, 0
Sijsling, Sugita, 55.000000, 148.000000, Outdoor, Grass, 2nd Round, ATP250, 1.000000, 2.000000, 0.294118, 0.205882, 0.500000, 0.200000, 0.500000, 0.300000, 173.108197, 161.279279, 2.000000, 0.000000, 1, 0
Karlovic, Pospisil, 167.000000, 93.000000, Outdoor, Grass, 2nd Round, ATP250, 1.000000, 1.000000, 0.185185, 0.222222, 0.592593, 0.051948, 0.181818, 0.766234, 195.388708, 181.889033, 2.000000, 1.000000, 1, 0
Hernych, Sock, 184.000000, 84.000000, Outdoor, Grass, 2nd Round, ATP250, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.208955, 0.082090, 0.708955, 170.556122, 176.638039, 2.000000, 1.000000, 1, 0
Russell, Kuznetsov, 95.000000, 163.000000, Outdoor, Grass, 2nd Round, ATP250, 1.000000, 1.000000, 0.076923, 0.230769, 0.692308, 0.385714, 0.100000, 0.514286, 162.737108, 164.852023, 2.000000, 0.000000, 1, 0
Przysiezny, Ram, 113.000000, 86.000000, Outdoor, Grass, 2nd Round, ATP250, 2.000000, 1.000000, 0.071429, 0.214286, 0.714286, 0.178571, 0.321429, 0.500000, 177.769939, 174.970405, 2.000000, 1.000000, 1, 0
Hewitt, Amritraj, 64.000000, 308.000000, Outdoor, Grass, 2nd Round, ATP250, 1.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Isner, Mannarino, 19.000000, 75.000000, Outdoor, Grass, 2nd Round, ATP250, 2.000000, 2.000000, 0.203390, 0.118644, 0.677966, 0.137255, 0.294118, 0.568627, 193.113282, 159.608594, 2.000000, 0.000000, 1, 0
Mahut, Smyczek, 127.000000, 120.000000, Outdoor, Grass, 2nd Round, ATP250, 1.000000, 1.000000, 0.094595, 0.432432, 0.472973, 0.103448, 0.068966, 0.827586, 172.332695, 164.427642, 2.000000, 0.000000, 1, 0
Russell, Sijsling, 95.000000, 55.000000, Outdoor, Grass, Quarterfinals, ATP250, 1.000000, 1.000000, 0.076923, 0.230769, 0.692308, 0.294118, 0.205882, 0.500000, 162.737108, 173.108197, 2.000000, 1.000000, 1, 0
Mahut, Przysiezny, 127.000000, 113.000000, Outdoor, Grass, Quarterfinals, ATP250, 1.000000, 1.000000, 0.094595, 0.432432, 0.472973, 0.071429, 0.214286, 0.714286, 172.332695, 177.769939, 2.000000, 0.000000, 1, 0
Isner, Karlovic, 19.000000, 167.000000, Outdoor, Grass, Quarterfinals, ATP250, 2.000000, 2.000000, 0.203390, 0.118644, 0.677966, 0.185185, 0.222222, 0.592593, 193.113282, 195.388708, 2.000000, 0.000000, 1, 0
Hewitt, Hernych, 64.000000, 184.000000, Outdoor, Grass, Quarterfinals, ATP250, 2.000000, 2.000000, 0.022222, 0.355556, 0.622222, 0.000000, 1.000000, 0.000000, 155.904337, 170.556122, 2.000000, 1.000000, 1, 0
Hewitt, Isner, 64.000000, 19.000000, Outdoor, Grass, Semifinals, ATP250, 2.000000, 2.000000, 0.022222, 0.355556, 0.622222, 0.203390, 0.118644, 0.677966, 155.904337, 193.113282, 2.000000, 1.000000, 1, 0
Mahut, Russell, 127.000000, 95.000000, Outdoor, Grass, Semifinals, ATP250, 3.000000, 3.000000, 0.094595, 0.432432, 0.472973, 0.076923, 0.230769, 0.692308, 172.332695, 162.737108, 2.000000, 0.000000, 1, 0
Mahut, Hewitt, 127.000000, 64.000000, Outdoor, Grass, The Final, ATP250, 3.000000, 2.000000, 0.094595, 0.432432, 0.472973, 0.022222, 0.355556, 0.622222, 172.332695, 155.904337, 2.000000, 1.000000, 1, 0
Berrer, Gimeno-Traver, 153.000000, 57.000000, Outdoor, Clay, 1st Round, ATP250, 153.000000, 13.000000, 0.333333, 0.066667, 0.600000, 0.826087, 0.000000, 0.173913, 173.016129, 166.837587, 2.000000, 1.000000, 1, 0
Bautista, Kamke, 58.000000, 78.000000, Outdoor, Clay, 1st Round, ATP250, 10.000000, 14.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Klizan, Montanes, 38.000000, 50.000000, Outdoor, Clay, 1st Round, ATP250, 13.000000, 14.000000, 0.518072, 0.036145, 0.445783, 0.978261, 0.000000, 0.021739, 163.760967, 164.188800, 2.000000, 0.000000, 1, 0
Davydenko, Munoz-De, 43.000000, 149.000000, Outdoor, Clay, 1st Round, ATP250, 38.000000, 44.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Hanescu, Tursunov, 51.000000, 67.000000, Outdoor, Clay, 1st Round, ATP250, 15.000000, 14.000000, 0.700000, 0.000000, 0.300000, 0.266667, 0.044444, 0.688889, 173.282524, 176.972406, 2.000000, 1.000000, 1, 0
Bellucci, Rosol, 56.000000, 40.000000, Outdoor, Clay, 1st Round, ATP250, 74.000000, 15.000000, 0.666667, 0.012821, 0.320513, 0.397590, 0.048193, 0.554217, 168.661962, 179.291215, 2.000000, 0.000000, 1, 0
Monfils, Mathieu, 60.000000, 79.000000, Outdoor, Clay, 1st Round, ATP250, 25.000000, 12.000000, 0.275641, 0.096154, 0.628205, 0.488372, 0.093023, 0.418605, 173.486181, 168.317343, 2.000000, 0.000000, 1, 0
Mayer, Andujar, 81.000000, 49.000000, Outdoor, Clay, 1st Round, ATP250, 12.000000, 15.000000, 0.503704, 0.170370, 0.325926, 0.672414, 0.034483, 0.293103, 164.620329, 165.669980, 2.000000, 1.000000, 1, 0
Mayer, Beck, 46.000000, 372.000000, Outdoor, Clay, 1st Round, ATP250, 12.000000, 43.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Langer, Kern, 309.000000, 392.000000, Outdoor, Clay, 1st Round, ATP250, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Fognini, Ward, 31.000000, 382.000000, Outdoor, Clay, 1st Round, ATP250, 15.000000, 15.000000, 0.602564, 0.051282, 0.346154, 0.142857, 0.428571, 0.428571, 161.296142, 169.333333, 2.000000, 0.000000, 1, 0
Gulbis, Granollers, 36.000000, 240.000000, Outdoor, Clay, 1st Round, ATP250, 10.000000, 14.000000, 0.375000, 0.072917, 0.552083, 0.482353, 0.047059, 0.470588, 188.738025, 169.049497, 2.000000, 1.000000, 1, 0
Bautista, Klizan, 58.000000, 38.000000, Outdoor, Clay, 2nd Round, ATP250, 2.000000, 2.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Berrer, Chardy, 153.000000, 26.000000, Outdoor, Clay, 2nd Round, ATP250, 2.000000, 11.000000, 0.333333, 0.066667, 0.600000, 0.318584, 0.106195, 0.575221, 173.016129, 182.488035, 2.000000, 1.000000, 1, 0
Kohlschreiber, Langer, 25.000000, 309.000000, Outdoor, Clay, 2nd Round, ATP250, 15.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Monfils, Mayer, 60.000000, 46.000000, Outdoor, Clay, 2nd Round, ATP250, 1.000000, 1.000000, 0.275641, 0.096154, 0.628205, 0.503704, 0.170370, 0.325926, 173.486181, 164.620329, 2.000000, 0.000000, 1, 0
Hanescu, Bellucci, 51.000000, 56.000000, Outdoor, Clay, 2nd Round, ATP250, 2.000000, 2.000000, 0.700000, 0.000000, 0.300000, 0.666667, 0.012821, 0.320513, 173.282524, 168.661962, 2.000000, 0.000000, 1, 0
Paire, Davydenko, 27.000000, 43.000000, Outdoor, Clay, 2nd Round, ATP250, 12.000000, 2.000000, 0.394737, 0.096491, 0.508772, 0.241379, 0.000000, 0.758621, 165.389553, 164.090604, 2.000000, 0.000000, 1, 0
Haas, Gulbis, 11.000000, 36.000000, Outdoor, Clay, 2nd Round, ATP250, 10.000000, 2.000000, 0.362319, 0.130435, 0.507246, 0.375000, 0.072917, 0.552083, 173.148588, 188.738025, 2.000000, 1.000000, 1, 0
Fognini, Mayer, 31.000000, 81.000000, Outdoor, Clay, 2nd Round, ATP250, 2.000000, 1.000000, 0.602564, 0.051282, 0.346154, 0.503704, 0.170370, 0.325926, 161.296142, 164.620329, 2.000000, 0.000000, 1, 0
Bautista, Berrer, 58.000000, 153.000000, Outdoor, Clay, Quarterfinals, ATP250, 2.000000, 2.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Hanescu, Paire, 51.000000, 27.000000, Outdoor, Clay, Quarterfinals, ATP250, 1.000000, 1.000000, 0.700000, 0.000000, 0.300000, 0.394737, 0.096491, 0.508772, 173.282524, 165.389553, 2.000000, 0.000000, 1, 0
Fognini, Haas, 31.000000, 11.000000, Outdoor, Clay, Quarterfinals, ATP250, 1.000000, 1.000000, 0.602564, 0.051282, 0.346154, 0.362319, 0.130435, 0.507246, 161.296142, 173.148588, 2.000000, 0.000000, 1, 0
Kohlschreiber, Monfils, 25.000000, 60.000000, Outdoor, Clay, Quarterfinals, ATP250, 2.000000, 2.000000, 0.464052, 0.111111, 0.424837, 0.275641, 0.096154, 0.628205, 169.174588, 173.486181, 2.000000, 0.000000, 1, 0
Fognini, Bautista, 31.000000, 58.000000, Outdoor, Clay, Semifinals, ATP250, 1.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Kohlschreiber, Hanescu, 25.000000, 51.000000, Outdoor, Clay, Semifinals, ATP250, 1.000000, 1.000000, 0.464052, 0.111111, 0.424837, 0.700000, 0.000000, 0.300000, 169.174588, 173.282524, 2.000000, 0.000000, 1, 0
Fognini, Kohlschreiber, 31.000000, 25.000000, Outdoor, Clay, The Final, ATP250, 1.000000, 1.000000, 0.602564, 0.051282, 0.346154, 0.464052, 0.111111, 0.424837, 161.296142, 169.174588, 2.000000, 1.000000, 1, 0
Ebden, Wang, 113.000000, 141.000000, Outdoor, Clay, 1st Round, ATP250, 6.000000, 17.000000, 0.111111, 0.333333, 0.555556, 0.333333, 0.500000, 0.166667, 166.299230, 148.766537, 2.000000, 1.000000, 1, 0
Viola, Marchenko, 147.000000, 118.000000, Outdoor, Clay, 1st Round, ATP250, 6.000000, 6.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Mannarino, Gonzalez, 74.000000, 159.000000, Outdoor, Clay, 1st Round, ATP250, 5.000000, nan, 0.137255, 0.294118, 0.568627, 0.631579, 0.000000, 0.368421, 159.608594, 167.106977, 2.000000, 1.000000, 1, 0
Giraldo, Salamanca, 96.000000, 310.000000, Outdoor, Clay, 1st Round, ATP250, 18.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Estrella, Arguello, 386.000000, 197.000000, Outdoor, Clay, 1st Round, ATP250, nan, 98.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Bemelmans, Barrientos, 153.000000, 293.000000, Outdoor, Clay, 1st Round, ATP250, 161.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Guccione, Korolev, 510.000000, 181.000000, Outdoor, Clay, 1st Round, ATP250, nan, 56.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Karlovic, Londero, 155.000000, 564.000000, Outdoor, Clay, 1st Round, ATP250, 4.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Gomez, Struvay, 542.000000, 813.000000, Outdoor, Clay, 1st Round, ATP250, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Falla, Malisse, 122.000000, 90.000000, Outdoor, Clay, 1st Round, ATP250, 22.000000, 22.000000, 0.322581, 0.193548, 0.483871, 0.000000, 0.307692, 0.692308, 159.246914, 166.013825, 2.000000, 1.000000, 1, 0
Pospisil, Przysiezny, 89.000000, 102.000000, Outdoor, Clay, 1st Round, ATP250, 6.000000, 5.000000, 0.051948, 0.181818, 0.766234, 0.071429, 0.214286, 0.714286, 181.889033, 177.769939, 2.000000, 1.000000, 1, 0
Duckworth, Bedene, 164.000000, 88.000000, Outdoor, Clay, 1st Round, ATP250, 22.000000, 22.000000, 0.176471, 0.117647, 0.705882, 0.403226, 0.145161, 0.451613, 170.561485, 168.649522, 2.000000, 0.000000, 1, 0
Karlovic, Sijsling, 155.000000, 55.000000, Outdoor, Clay, 2nd Round, ATP250, 1.000000, 6.000000, 0.185185, 0.222222, 0.592593, 0.294118, 0.205882, 0.500000, 195.388708, 173.108197, 2.000000, 0.000000, 1, 0
Giraldo, Guccione, 96.000000, 510.000000, Outdoor, Clay, 2nd Round, ATP250, 1.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Anderson, Gomez, 23.000000, 542.000000, Outdoor, Clay, 2nd Round, ATP250, 18.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Mannarino, Estrella, 74.000000, 386.000000, Outdoor, Clay, 2nd Round, ATP250, 3.000000, 2.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Viola, Roger-Vasselin, 147.000000, 72.000000, Outdoor, Clay, 2nd Round, ATP250, 3.000000, 9.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Pospisil, Duckworth, 89.000000, 164.000000, Outdoor, Clay, 2nd Round, ATP250, 2.000000, 1.000000, 0.051948, 0.181818, 0.766234, 0.176471, 0.117647, 0.705882, 181.889033, 170.561485, 2.000000, 1.000000, 1, 0
Tipsarevic, Bemelmans, 16.000000, 153.000000, Outdoor, Clay, 2nd Round, ATP250, 24.000000, 2.000000, 0.303030, 0.090909, 0.606061, 0.100000, 0.200000, 0.700000, 169.001171, 170.459144, 2.000000, 0.000000, 1, 0
Falla, Ebden, 122.000000, 113.000000, Outdoor, Clay, 2nd Round, ATP250, 3.000000, 4.000000, 0.322581, 0.193548, 0.483871, 0.111111, 0.333333, 0.555556, 159.246914, 166.299230, 2.000000, 0.000000, 1, 0
Karlovic, Mannarino, 155.000000, 74.000000, Outdoor, Clay, Quarterfinals, ATP250, 2.000000, 1.000000, 0.185185, 0.222222, 0.592593, 0.137255, 0.294118, 0.568627, 195.388708, 159.608594, 2.000000, 0.000000, 1, 0
Anderson, Giraldo, 23.000000, 96.000000, Outdoor, Clay, Quarterfinals, ATP250, 2.000000, 2.000000, 0.222222, 0.123457, 0.654321, 0.616438, 0.095890, 0.287671, 187.132917, 162.446695, 2.000000, 0.000000, 1, 0
Pospisil, Viola, 89.000000, 147.000000, Outdoor, Clay, Quarterfinals, ATP250, 1.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Falla, Tipsarevic, 122.000000, 16.000000, Outdoor, Clay, Quarterfinals, ATP250, 1.000000, 2.000000, 0.322581, 0.193548, 0.483871, 0.303030, 0.090909, 0.606061, 159.246914, 169.001171, 2.000000, 1.000000, 1, 0
Karlovic, Anderson, 155.000000, 23.000000, Outdoor, Clay, Semifinals, ATP250, 1.000000, 1.000000, 0.185185, 0.222222, 0.592593, 0.222222, 0.123457, 0.654321, 195.388708, 187.132917, 2.000000, 1.000000, 1, 0
Falla, Pospisil, 122.000000, 89.000000, Outdoor, Clay, Semifinals, ATP250, 1.000000, 1.000000, 0.322581, 0.193548, 0.483871, 0.051948, 0.181818, 0.766234, 159.246914, 181.889033, 2.000000, 1.000000, 1, 0
Karlovic, Falla, 155.000000, 122.000000, Outdoor, Clay, The Final, ATP250, 1.000000, 1.000000, 0.185185, 0.222222, 0.592593, 0.322581, 0.193548, 0.483871, 195.388708, 159.246914, 0.000000, 0.000000, 1, 0
Montanes, Mathieu, 53.000000, 79.000000, Outdoor, Clay, 1st Round, ATP500, 7.000000, 6.000000, 0.978261, 0.000000, 0.021739, 0.488372, 0.093023, 0.418605, 164.188800, 168.317343, 2.000000, 0.000000, 1, 0
Hajek, Kubot, 140.000000, 63.000000, Outdoor, Clay, 1st Round, ATP500, 6.000000, 12.000000, 0.750000, 0.000000, 0.250000, 0.187500, 0.375000, 0.437500, 161.251208, 181.313886, 2.000000, 0.000000, 1, 0
Brands, Lorenzi, 58.000000, 71.000000, Outdoor, Clay, 1st Round, ATP500, 18.000000, 21.000000, 0.333333, 0.066667, 0.600000, 0.640000, 0.026667, 0.333333, 187.051919, 166.731951, 2.000000, 0.000000, 1, 0
Tursunov, Andujar, 68.000000, 50.000000, Outdoor, Clay, 1st Round, ATP500, 6.000000, 6.000000, 0.266667, 0.044444, 0.688889, 0.672414, 0.034483, 0.293103, 176.972406, 165.669980, 2.000000, 1.000000, 1, 0
Bautista, Zverev, 49.000000, 798.000000, Outdoor, Clay, 1st Round, ATP500, 2.000000, 31.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Kamke, Rosol, 78.000000, 40.000000, Outdoor, Clay, 1st Round, ATP500, 7.000000, 6.000000, 0.294118, 0.117647, 0.588235, 0.397590, 0.048193, 0.554217, 162.819204, 179.291215, 2.000000, 0.000000, 1, 0
Mayer, Davydenko, 45.000000, 42.000000, Outdoor, Clay, 1st Round, ATP500, 4.000000, 4.000000, 0.503704, 0.170370, 0.325926, 0.241379, 0.000000, 0.758621, 164.620329, 164.090604, 2.000000, 0.000000, 1, 0
Delbonis, Reister, 114.000000, 107.000000, Outdoor, Clay, 1st Round, ATP500, 36.000000, 7.000000, 0.743902, 0.000000, 0.256098, 0.600000, 0.400000, 0.000000, 172.255814, 169.780488, 2.000000, 0.000000, 1, 0
Garcia-Lopez, Gimeno-Traver, 85.000000, 61.000000, Outdoor, Clay, 1st Round, ATP500, 5.000000, 8.000000, 0.495146, 0.058252, 0.446602, 0.826087, 0.000000, 0.173913, 165.312162, 166.837587, 2.000000, 0.000000, 1, 0
Haase, Schwartzman, 56.000000, 133.000000, Outdoor, Clay, 1st Round, ATP500, 22.000000, 7.000000, 0.451613, 0.118280, 0.430108, 0.636364, 0.000000, 0.363636, 172.912826, 153.274834, 2.000000, 1.000000, 1, 0
Kavcic, Hanescu, 135.000000, 52.000000, Outdoor, Clay, 1st Round, ATP500, 6.000000, 3.000000, 0.388889, 0.055556, 0.555556, 0.700000, 0.000000, 0.300000, 166.882432, 173.282524, 2.000000, 1.000000, 1, 0
Granollers, Bellucci, 234.000000, 70.000000, Outdoor, Clay, 1st Round, ATP500, 7.000000, 5.000000, 0.482353, 0.047059, 0.470588, 0.666667, 0.012821, 0.320513, 169.049497, 168.661962, 2.000000, 1.000000, 1, 0
Struff, Mayer, 105.000000, 77.000000, Outdoor, Clay, 1st Round, ATP500, 5.000000, 1.000000, 0.377358, 0.075472, 0.547170, 0.503704, 0.170370, 0.325926, 185.668817, 164.620329, 2.000000, 1.000000, 1, 0
Ramos, Zeballos, 64.000000, 57.000000, Outdoor, Clay, 1st Round, ATP500, 4.000000, 8.000000, 0.812500, 0.031250, 0.156250, 0.660000, 0.000000, 0.340000, 157.491228, 168.308901, 2.000000, 0.000000, 1, 0
Berlocq, Bachinger, 46.000000, 146.000000, Outdoor, Clay, 1st Round, ATP500, 2.000000, 77.000000, 0.727273, 0.045455, 0.227273, 0.000000, 0.125000, 0.875000, 163.661950, 171.772727, 2.000000, 1.000000, 1, 0
Monfils, Golubev, 59.000000, 142.000000, Outdoor, Clay, 1st Round, ATP500, 4.000000, 64.000000, 0.275641, 0.096154, 0.628205, 0.466667, 0.000000, 0.533333, 173.486181, 167.422179, 2.000000, 0.000000, 1, 0
Paire, Montanes, 28.000000, 53.000000, Outdoor, Clay, 2nd Round, ATP500, 4.000000, 1.000000, 0.394737, 0.096491, 0.508772, 0.978261, 0.000000, 0.021739, 165.389553, 164.188800, 2.000000, 0.000000, 1, 0
Almagro, Kamke, 15.000000, 78.000000, Outdoor, Clay, 2nd Round, ATP500, 4.000000, 1.000000, 0.698113, 0.028302, 0.273585, 0.294118, 0.117647, 0.588235, 175.619251, 162.819204, 2.000000, 0.000000, 1, 0
Tursunov, Chardy, 68.000000, 27.000000, Outdoor, Clay, 2nd Round, ATP500, 1.000000, 6.000000, 0.266667, 0.044444, 0.688889, 0.318584, 0.106195, 0.575221, 176.972406, 182.488035, 2.000000, 0.000000, 1, 0
Mayer, Dolgopolov, 45.000000, 26.000000, Outdoor, Clay, 2nd Round, ATP500, 1.000000, 17.000000, 0.503704, 0.170370, 0.325926, 0.320755, 0.160377, 0.518868, 164.620329, 167.790857, 2.000000, 0.000000, 1, 0
Delbonis, Robredo, 114.000000, 29.000000, Outdoor, Clay, 2nd Round, ATP500, 1.000000, 7.000000, 0.743902, 0.000000, 0.256098, 0.509091, 0.054545, 0.436364, 172.255814, 166.396535, 2.000000, 1.000000, 1, 0
Granollers, Seppi, 234.000000, 24.000000, Outdoor, Clay, 2nd Round, ATP500, 1.000000, 16.000000, 0.482353, 0.047059, 0.470588, 0.227273, 0.218182, 0.554545, 169.049497, 164.955514, 2.000000, 1.000000, 1, 0
Monaco, Monfils, 20.000000, 59.000000, Outdoor, Clay, 2nd Round, ATP500, 5.000000, 1.000000, 0.703704, 0.049383, 0.246914, 0.275641, 0.096154, 0.628205, 163.588329, 173.486181, 2.000000, 0.000000, 1, 0
Lopez, Struff, 31.000000, 105.000000, Outdoor, Clay, 2nd Round, ATP500, 18.000000, 1.000000, 0.263158, 0.230263, 0.506579, 0.377358, 0.075472, 0.547170, 163.491159, 185.668817, 2.000000, 0.000000, 1, 0
Garcia-Lopez, Youzhny, 85.000000, 32.000000, Outdoor, Clay, 2nd Round, ATP500, 1.000000, 16.000000, 0.495146, 0.058252, 0.446602, 0.285714, 0.164835, 0.549451, 165.312162, 166.501235, 2.000000, 1.000000, 1, 0
Berlocq, Klizan, 46.000000, 38.000000, Outdoor, Clay, 2nd Round, ATP500, 1.000000, 7.000000, 0.727273, 0.045455, 0.227273, 0.518072, 0.036145, 0.445783, 163.661950, 163.760967, 2.000000, 1.000000, 1, 0
Haas, Kavcic, 11.000000, 135.000000, Outdoor, Clay, 2nd Round, ATP500, 5.000000, 1.000000, 0.362319, 0.130435, 0.507246, 0.388889, 0.055556, 0.555556, 173.148588, 166.882432, 2.000000, 1.000000, 1, 0
Fognini, Ramos, 25.000000, 64.000000, Outdoor, Clay, 2nd Round, ATP500, 3.000000, 1.000000, 0.602564, 0.051282, 0.346154, 0.812500, 0.031250, 0.156250, 161.296142, 157.491228, 2.000000, 0.000000, 1, 0
Hajek, Gulbis, 140.000000, 36.000000, Outdoor, Clay, 2nd Round, ATP500, 2.000000, 6.000000, 0.750000, 0.000000, 0.250000, 0.375000, 0.072917, 0.552083, 161.251208, 188.738025, 2.000000, 1.000000, 1, 0
Federer, Brands, 5.000000, 58.000000, Outdoor, Clay, 2nd Round, ATP500, 21.000000, 2.000000, 0.151515, 0.207792, 0.640693, 0.333333, 0.066667, 0.600000, 175.109088, 187.051919, 2.000000, 1.000000, 1, 0
Verdasco, Bautista, 34.000000, 49.000000, Outdoor, Clay, 2nd Round, ATP500, 3.000000, 2.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
Janowicz, Haase, 17.000000, 56.000000, Outdoor, Clay, 2nd Round, ATP500, 12.000000, 1.000000, 0.185714, 0.200000, 0.614286, 0.451613, 0.118280, 0.430108, 183.323472, 172.912826, 2.000000, 1.000000, 1, 0
Monaco, Paire, 20.000000, 28.000000, Outdoor, Clay, 3rd Round, ATP500, 1.000000, 2.000000, 0.703704, 0.049383, 0.246914, 0.394737, 0.096491, 0.508772, 163.588329, 165.389553, 2.000000, 1.000000, 1, 0
Fognini, Granollers, 25.000000, 234.000000, Outdoor, Clay, 3rd Round, ATP500, 1.000000, 1.000000, 0.602564, 0.051282, 0.346154, 0.482353, 0.047059, 0.470588, 161.296142, 169.049497, 2.000000, 0.000000, 1, 0
Almagro, Garcia-Lopez, 15.000000, 85.000000, Outdoor, Clay, 3rd Round, ATP500, 2.000000, 1.000000, 0.698113, 0.028302, 0.273585, 0.495146, 0.058252, 0.446602, 175.619251, 165.312162, 2.000000, 0.000000, 1, 0
Verdasco, Janowicz, 34.000000, 17.000000, Outdoor, Clay, 3rd Round, ATP500, 1.000000, 1.000000, 0.453125, 0.117188, 0.429688, 0.185714, 0.200000, 0.614286, 172.895652, 183.323472, 1.000000, 0.000000, 1, 0
Haas, Berlocq, 11.000000, 46.000000, Outdoor, Clay, 3rd Round, ATP500, 1.000000, 1.000000, 0.362319, 0.130435, 0.507246, 0.727273, 0.045455, 0.227273, 173.148588, 163.661950, 2.000000, 0.000000, 1, 0
Delbonis, Tursunov, 114.000000, 68.000000, Outdoor, Clay, 3rd Round, ATP500, 1.000000, 2.000000, 0.743902, 0.000000, 0.256098, 0.266667, 0.044444, 0.688889, 172.255814, 176.972406, 2.000000, 0.000000, 1, 0
Federer, Hajek, 5.000000, 140.000000, Outdoor, Clay, 3rd Round, ATP500, 1.000000, 1.000000, 0.151515, 0.207792, 0.640693, 0.750000, 0.000000, 0.250000, 175.109088, 161.251208, 2.000000, 0.000000, 1, 0
Mayer, Lopez, 45.000000, 31.000000, Outdoor, Clay, 3rd Round, ATP500, 2.000000, 1.000000, 0.503704, 0.170370, 0.325926, 0.263158, 0.230263, 0.506579, 164.620329, 163.491159, 2.000000, 0.000000, 1, 0
Almagro, Monaco, 15.000000, 20.000000, Outdoor, Clay, Quarterfinals, ATP500, 1.000000, 1.000000, 0.698113, 0.028302, 0.273585, 0.703704, 0.049383, 0.246914, 175.619251, 163.588329, 2.000000, 1.000000, 1, 0
Delbonis, Verdasco, 114.000000, 34.000000, Outdoor, Clay, Quarterfinals, ATP500, 1.000000, 1.000000, 0.743902, 0.000000, 0.256098, 0.453125, 0.117188, 0.429688, 172.255814, 172.895652, 2.000000, 1.000000, 1, 0
